,User,Text,Date,Favorites,Retweets,Mentions,HashTags,Search Keywords
104,beerwithduncan,Socially Distanced #batteryparkliving #covid_19 #family #kidslife #newyork #statueofliberty @Battery Park City https://www.instagram.com/p/B-XvQ-xj8L-/?igshid=1c83jtzsaa5c9,2020-03-30 20:18:16+00:00,0.0,0.0,,#batteryparkliving #covid_19 #family #kidslife #newyork #statueofliberty,covid
105,hobokenfresh,@TIAABankHelp been on hold for 35 mins despite system saying 5 min wait! Any way to email COVID-19 help form? No one has fax any more!,2020-03-30 20:16:56+00:00,0.0,0.0,@TIAABankHelp,,covid
106,redwalsh,"NYC IS STRONGER TOGETHER! Help support our local restaurants and its employees to prepare meals for workers on the front line helping this city and nation fight COVID-19. We are feeding NYC police, firemen, EMT, and hospital workers. ",2020-03-30 20:11:59+00:00,1.0,2.0,,,covid
107,NeiasNmore,NYC Masked . . . #coronavirus #corona #virus #isolation #COVID19 #emptystreets #emptynyc #nycshutdown #quarantine #quarantinelife #staysafe #covid_19 #stayhome #quedateencasa #twilightzone… https://www.instagram.com/p/B-XuWqFjPYj/?igshid=1kngcghh6tuhg,2020-03-30 20:10:19+00:00,0.0,0.0,,#coronavirus #corona #virus #isolation #COVID19 #emptystreets #emptynyc #nycshutdown #quarantine #quarantinelife #staysafe #covid_19 #stayhome #stayhome #quedateencasa #quedateencasa #twilightzone #twilightzone,covid
108,HetrickMartin,"1/2 Just a reminder for @HMIYouth that the COVID-19 Resource Guides published on our website at http://www.hmi.org/cv19 are being updated almost daily, as new information comes in or changes. Please be sure to bookmark this page and visit frequently.",2020-03-30 20:09:04+00:00,0.0,0.0,@HMIYouth,,covid
109,TheAdvoc8te,"""Does Medicaid cover testing for coronavirus (COVID-19)? Yes, if ordered by your doctor."" [PR] Public Notice: COVID-19 Medicaid Beneficiary FAQs FAQs 3-27-2020 ",2020-03-30 20:06:47+00:00,1.0,0.0,,,covid
110,therachyjay,Spotted en route to the grocery store. I love my neighborhood. . . . . . #coronavirus #covid_19 #coronavirusnyc #nyc #chelseanyc #stayhome #staysafe #thankyouhardwarestore #thankyouhardwarestoreworker… https://www.instagram.com/p/B-Xt4cJDwcb/?igshid=18974no6pe6w9,2020-03-30 20:06:13+00:00,0.0,0.0,,#coronavirus #covid_19 #coronavirusnyc #nyc #chelseanyc #stayhome #stayhome #staysafe #thankyouhardwarestore #thankyouhardwarestoreworker,covid
111,KevinClamato,"...and the #NY-#NJ-#CT Tri-State. *****Every 4 1/2 minutes, someone dies of COVID-19 in NY-NJ-CT***** 3:30pm ET, 3/30/20 CONFIRMED #COVID19 #USA: Cases: 158,290. New today: 14,799 (989/hr). Deaths: 2,930. New: 347 (23/hr)...",2020-03-30 20:05:27+00:00,0.0,0.0,,#NY #NJ #CT #COVID19 #USA,covid
112,pumabianco,Coming Soon.. repost & credits @ComplexMag . . . #me #nyc #live #now #wow #post #view #vibes #covid #planet #earth #planetearth #coronavirus #sorrywereclosed #picture #pictureday #picoftheday #pictureoftheday… https://www.instagram.com/p/B-Xtv0up8XW/?igshid=81mzx2jv5wpz,2020-03-30 20:05:01+00:00,0.0,0.0,@complexmag,#me #nyc #live #now #wow #post #view #vibes #covid #planet #earth #planetearth #coronavirus #sorrywereclosed #picture #pictureday #picoftheday #pictureoftheday,covid
113,MonaSalama_,"""After speaking with the Attending Physician by phone, I was diagnosed with presumed coronavirus infection. At the advice of The Attending Physician, neither COVID 19 laboratory testing nor a doctor's office visit was recommended"" ",2020-03-30 20:04:48+00:00,1.0,0.0,,,covid
114,norelationTV,Chuck Studios: Making food famous amidst covid-19 crisis. What can we still do? ,2020-03-30 20:04:22+00:00,0.0,0.0,,,covid
115,CameraDripped,"I took my time making my first short film, finally got it done, for it to be slowed down by covid ",2020-03-30 20:04:21+00:00,0.0,0.0,,,covid
116,undeniably_Quan,One of the drugs they are giving to treat covid 19 I take for lupus !come on lupus ,2020-03-30 20:03:56+00:00,0.0,1.0,,,covid
117,ChrisPollone,"This is Larry Edgeworth. I worked w/ him for 8 years, until he died from COVID 19 last week. There is NO ONE at NBC, CNBC or CNN taking any glee from this situation. We’re working 17 hour days, putting our lives at risk, so booger-eating ghouls like you have accurate information. ",2020-03-30 20:03:54+00:00,0.0,7.0,,,covid
118,norelationTV,BODEGA: Production &amp; Post in the time of COVID-19 ,2020-03-30 20:03:48+00:00,0.0,0.0,,,covid
119,LindseyReiser,"Caught a glimpse of USNS Comfort, a Navy hospital ship that’ll be used to treat patients not infected with COVID-19 to free up hospital space in NYC. ",2020-03-30 20:02:21+00:00,3.0,28.0,,,covid
120,brownandcoclean,"Brown & Co. Cleaning now offers Coronavirus COVID-19 disinfection service for both Commercial &amp; Residential cleaning, utilizing specialized equipment with CDC’s &amp; EPA’s registered disinfectants that kills 99% of Bacteria’s &amp; Viruses including Human Coronavirus. #StopTheSpread",2020-03-30 20:01:45+00:00,0.0,1.0,,#StopTheSpread,covid
121,WPalmerCurl,https://m.youtube.com/watch?v=sjDuwc9KBps&amp;feature=youtu.be #Covid_19 #StayAtHomeAndStaySafe,2020-03-30 19:59:47+00:00,0.0,0.0,,#Covid_19 #StayAtHomeAndStaySafe,covid
122,benjaminmlieber,"Hey world - wrote some words, but short version is; I’m a freelance visual artist in NYC and lost all my work due to COVID. If you’ve ever been thinking about working w/ me, say hi! If you like my art, please RT! E: benjaminmlieber@gmail.com W: http://benjaminlieber.net",2020-03-30 19:58:01+00:00,39.0,74.0,,,covid
123,UrbaniTruffles,Not able to find pasta at your local grocery store? We are here for you! Get the top ingredients delivered to your doorstep: browse the selection of our signature boxes at http://shop.urbani.com/collections/pantry Part of the proceeds will go to RWCF COVID-19 Emergency Relief Fund. ,2020-03-30 19:56:43+00:00,0.0,2.0,,,covid
124,_8OnCloud9_,"I am so conflicted right now. I wanna jump on the next flight available to NC, but coming from the epicenter of COVID-19 in the states, I do not want to expose my family to anything. It’s so hard to think abt this that my heart hurts Pray for your New York friends!",2020-03-30 19:51:28+00:00,0.0,3.0,,,covid
125,_Raquelittaa,Is choking your boyfriend to death a violent crime? Can i just blame it on COVID-19. He was in “respiratory distress” ,2020-03-30 19:46:08+00:00,0.0,0.0,,,covid
126,Serjik_M,"USNS Comfort passes the Statue of Liberty into New York Harbor, where it will provide another 1,000 hospital beds to help those affected by Covid-19. - Stay Safe Everybody. Reposted from… https://www.instagram.com/p/B-XrUVoD2h-/?igshid=akb5iicl1tuv",2020-03-30 19:43:47+00:00,0.0,0.0,,,covid
127,MrWillJHolla,"@rosannascotto Good Day to you. As a frontline worker for the MTA and member of TWU, I found the interview with John Samuelson very distasteful. He speaks from a management POV and not from the members. The frontline workers will never be safe COVID-19 or not.",2020-03-30 19:42:50+00:00,0.0,0.0,@rosannascotto,,covid
128,OmarLedesmaJRD,"No estamos en POLÍTICA , Estamos en ayudar nuestro país con el (COVID-19) Aquí lo que hay es gente apostando que el país se joda... Y eso no lo vamos a permitir #SeñorMeteTuMano ",2020-03-30 19:41:44+00:00,0.0,0.0,,#Se,covid
129,valeriegoldburt,Very close to 0% kids have contracted the COVID disease below age 13. But they can still be asymptomatic carriers. So that’s actually an accurate tweet by @elonmusk,2020-03-30 19:41:40+00:00,0.0,3.0,@elonmusk,,covid
130,Shine_Inc,Young man in his late 20’s from North Amityville tested positive for COVID-19.... he live in the stix ,2020-03-30 19:40:55+00:00,0.0,0.0,,,covid
131,jblumyna,I guess we are converting Park Ave in Manhattan into a play ground #COVID19 #coronavirus #Covid_19 #SocialDistancing #CoronavirusNewYork,2020-03-30 19:38:49+00:00,0.0,5.0,,#COVID19 #coronavirus #Covid_19 #SocialDistancing #CoronavirusNewYork,covid
132,NYC_Harley,"This is so incredible, a beacon of hope! @usnavy #usnscomfort has finally arrived in #newyorkcity We're extremely grateful for all our health care workers who are in the frontline battling against #covid_19 Incredible video by @WhiteHouse",2020-03-30 19:36:13+00:00,0.0,0.0,@USNavy @WhiteHouse,#usnscomfort #newyorkcity #covid_19,covid
133,TonyAtTheTable,Welcome to the #NewNormal!! #Coronavirus #COVID_19,2020-03-30 19:31:05+00:00,0.0,4.0,,#NewNormal #Coronavirus #COVID_19,covid
134,TBLSkinz,One of the 2 videos currently in Bergen County NJ where the highest number of Covid cases are ,2020-03-30 19:25:53+00:00,0.0,1.0,,,covid
135,abbey_e_collins,Coming up at 3:30p @FeinbergSarah on @wcbs880 with Paul Murnane talking about @MTA ongoing response to COVID-19,2020-03-30 19:25:44+00:00,1.0,2.0,@FeinbergSarah @wcbs880 @MTA,,covid
136,richmintz,Someone posted this to a small COVID-related Facebook group I’m in and BOY HOWDY she was set straight ,2020-03-30 19:22:30+00:00,0.0,5.0,,,covid
137,CHomesrealty,This is so incredible @USNavy #usnscomfort has finally arrived in #newyorkcity We're extremely grateful for all our health care workers who are in the frontline battling against #covid_19 Incredible video by @RealHughJackman,2020-03-30 19:21:24+00:00,0.0,2.0,@USNavy @RealHughJackman,#usnscomfort #newyorkcity #covid_19,covid
138,quecutecomedy,"On the plus side of Corona, Escape rooms will all go out of business and we’ll never have to be trapped in a small space with our coworkers again. #Coronavirustruth #CoronaUpdate #MondayMotivaton #mondaythoughts #Covid_19 #coronanewyork #nyc #escaperoom #Lockdown #Quarantine",2020-03-30 19:20:45+00:00,0.0,0.0,,#Coronavirustruth #CoronaUpdate #MondayMotivaton #mondaythoughts #Covid_19 #coronanewyork #nyc #escaperoom #Lockdown #Quarantine,covid
139,seandaustin,Yep about sums our current situation up #quarantined #2020suckit Yes I thought of making this meme #covid_19 #corona #coronavirus #pinkyandthebrain #animaniacs #besafe little #humor to lighten the day #gratitude #comedy #comedymemes #memes,2020-03-30 19:19:40+00:00,8.0,37.0,,#quarantined #2020suckit #covid_19 #corona #coronavirus #pinkyandthebrain #animaniacs #besafe #humor #gratitude #gratitude #comedy #comedymemes #memes,covid
140,Dozeyork,"I’m not watching any news about covid anymore, there’s nothing else I need to know about it, just let me know when it’s going away..",2020-03-30 19:18:09+00:00,1.0,4.0,,,covid
141,PamAbate,THIS IS SUCH AN IRRESPONSIBLE TWEET!! SHAME ON YOU! THERE IS NO EVIDENCE THAT THIS TREATS COVID. IT IS IN TRIALS!,2020-03-30 19:08:53+00:00,0.0,0.0,,,covid
142,IceAirNewYork,Survey Shows How Mechanical Systems Industry is Dealing With COVID-19 http://dlvr.it/RSrtKH,2020-03-30 19:07:03+00:00,0.0,0.0,,,covid
143,mpopetweets,"COVID can take away @FreakingJulia’s passion, but it will NEVER take away her pit !!!! ",2020-03-30 19:04:59+00:00,1.0,6.0,@freakingjulia,,covid
144,BronxAdjacent,If we suddenly had all the rooms and ventilators we could ever need but NO cure for #Covid-19 would we be asked to go back to normal life? #Coronavirustruth #COVID19 @NYGovCuomo #MondayMorning #StayHome #toughlove #NewYork,2020-03-30 19:04:41+00:00,0.0,1.0,@NYGovCuomo,#Covid #Coronavirustruth #COVID19 #MondayMorning #StayHome #StayHome #toughlove #NewYork,covid
145,luisadieznuts,thinking of buying overalls is this a covid symptom,2020-03-30 19:01:59+00:00,2.0,15.0,,,covid
146,santisi_angelo,DJT’s poll numbers and the countries deaths due to Covid 19 are at their highest. So what number do you think our esteemed president is worried about.,2020-03-30 19:00:46+00:00,0.0,0.0,,,covid
147,NYCPhotoUES,duanereadenyc helping us stay 6 feet away. Wish the customers would listen! #staythefuckawayfromme #covid_19 #socialdistancing #oldpeoplebeingstupid _ _ _. _. _. #instagramnyc #instanyc #picoftheday… https://www.instagram.com/p/B-XmG8qpE5u/?igshid=1hy84kz0yamut,2020-03-30 18:58:16+00:00,0.0,0.0,,#staythefuckawayfromme #covid_19 #socialdistancing #oldpeoplebeingstupid #instagramnyc #instanyc #picoftheday,covid
148,MDFBroker,"We’re so very grateful for all you do for the community. During this time, and always. #nationaldoctorsday #movetowhatmovesyou #covid_19 @The Friedman Rosenthal Team https://www.instagram.com/p/B-XmBRCjWIV/?igshid=fxmviod5l22i",2020-03-30 18:57:31+00:00,0.0,0.0,,#nationaldoctorsday #movetowhatmovesyou #covid_19,covid
149,danpincus,Is there a collegium of evangetheologians working out a codex of the Martyrdom of COVID-19?,2020-03-30 18:57:27+00:00,0.0,0.0,,,covid
150,bwaymike,So we’re discharging a Covid positive patient &amp; we asked him how’s he’s getting home &amp; patient said “the train” ... bruh ,2020-03-30 18:54:35+00:00,1.0,6.0,,,covid
151,its_me_dennis_b,"Its not right to kick anyone while they are down but check this - recall before the COVID sh*t hit the fan Dolan was one of just a couple owners that did NOT want to stop play unless there was a government order for stoppage , seemingly giving very little empathy for his players",2020-03-30 18:54:12+00:00,0.0,0.0,,,covid
152,celesteondina,Hospital de emergencia instalado en el iconico Central Park para tratar pacientes Covid -19 ,2020-03-30 18:54:04+00:00,1.0,2.0,,,covid
153,MindOfPryze,"You get it.... ppl in west Africa take that medicine very frequently especially in Nigeria, I can see a ton of ppl mistaking malaria for Covid and getting treated with those meds",2020-03-30 18:53:57+00:00,0.0,0.0,,,covid
154,marinastanley,"Puerto Rican Public Affairs Secretary announces COVID-19 containment measures after implementing island-wide lockdown, including arrest of 465 violating lockdown: ",2020-03-30 18:53:06+00:00,0.0,0.0,,,covid
155,Idolworldwide1, #StayHome #StayAtHomeAndStaySafe #StayHomeSaveLives #newyorklockdown #newjerseylockdown #Buzzfeed #COVID19 #Covid_19 #Coronavirustruth #CoronavirusUSA #coronavirus By http://www.buzzfeednews.com,2020-03-30 18:50:34+00:00,0.0,1.0,,#StayHome #StayHome #StayAtHomeAndStaySafe #StayHomeSaveLives #newyorklockdown #newjerseylockdown #Buzzfeed #COVID19 #Covid_19 #Coronavirustruth #CoronavirusUSA #coronavirus,covid
156,Millikenmoon,"Trump can come here for a long visit and tour of hospitals. If everyone will be fine, and it’s true he has given us all we need, he can show us that he we don’t need to worry about COVID-19. Of course, his heal spur will prevent him from coming to this war too.",2020-03-30 18:49:40+00:00,0.0,0.0,,,covid
157,GaileHolly,Governor Murphy you haven't done enough in New Jersey! And the Self Test on the NJ Covid-19 website isn't good at all! You need to do a much better job!,2020-03-30 18:48:51+00:00,0.0,0.0,,,covid
158,amelapay,How many COVID-19 ICU patients should we trade for an otherwise healthy new mother who dies an otherwise preventable death delivering in nonstandard circumstances? What a mess this is,2020-03-30 18:46:21+00:00,1.0,1.0,,,covid
159,MichaelBNYCNJ,"@GovMurphy Thank you for the work fighting the COVID-19 outbreak, but for god’s sake - can’t STATE TAX FILING DEADLINE be extended? My 76 year old mother and 78 year old father are both worrying about taxes when they should be thinking of other things. ONLY NJ &amp; VA not extended.",2020-03-30 18:46:19+00:00,0.0,0.0,@GovMurphy,,covid
160,atomicvacation,"#clinicaltrial #day1 #covid_19 lending my #body to #science #forthewin #placebo or #hydroxychloroquine @New York, New York https://www.instagram.com/p/B-XkN2Cnamy/?igshid=11j3o02l8ahsi",2020-03-30 18:41:43+00:00,0.0,0.0,,#clinicaltrial #day1 #covid_19 #body #science #forthewin #placebo #hydroxychloroquine,covid
161,jonasgustavsson,"My hands after six gallons of Purell and washing them obsessively after spending lots of time outside today on a shoot. #covid_19 #corona #onassignment @The Metropolitan Museum of Art, New York https://www.instagram.com/p/B-XkLIHgKX7/?igshid=13m9rmdvgupl8",2020-03-30 18:41:22+00:00,0.0,1.0,,#covid_19 #corona #onassignment,covid
162,usaworldpeace,New York City Mobilizes as COVID-19 Cases Soar ,2020-03-30 18:40:50+00:00,0.0,0.0,,,covid
163,VietNam_UN,"Today, #UNSC held a VTC meeting to discuss the political and humanitarian situation in Syria. Council members also expressed their concern over potential impacts of the COVID-19 pandemic on Syria. The following elements to the press were delivered by the Council President. ",2020-03-30 18:40:25+00:00,5.0,15.0,,#UNSC,covid
164,dholly8,Quick and impressive local grantmaking by @BklynFoundation in response to #Covid_19 #coronavirus impact on #nonprofits.,2020-03-30 18:40:18+00:00,0.0,2.0,@BklynFoundation,#Covid_19 #coronavirus #nonprofits,covid
165,dr_Abebayehu,Our health workers in New York are on the front line fighting #COVID-19. You are the soldiers fighting this battle on behalf of all of us so thank you so much. I’m supporting them by #stayAtHome @NYCMayor @NYGovCuomo,2020-03-30 18:40:05+00:00,1.0,1.0,@NYCMayor @NYGovCuomo,#COVID #stayAtHome #stayAtHome,covid
